time_UTC,T2m,RH,GHI,DNI,DHI,IR,WS,WD,SP,in_season,month,hour_of_day,day_of_year
2005-04-10 21:00:00,14.69,40.1,0.0,-0.0,0.0,283.0,1.45,289.0,89098.0,False,4,21,100
2005-04-10 22:00:00,13.66,42.25,0.0,-0.0,0.0,281.6,1.66,279.0,89133.0,False,4,22,100
2005-04-10 23:00:00,12.8,44.3,0.0,-0.0,0.0,279.6,1.72,273.0,89081.0,False,4,23,100
2005-04-11 00:00:00,13.56,40.45,0.0,-0.0,0.0,277.4,1.45,270.0,89107.0,False,4,0,101
2005-04-11 01:00:00,14.34,37.2,0.0,-0.0,0.0,275.4,1.1,274.0,89072.0,False,4,1,101
2005-04-11 02:00:00,14.29,36.7,0.0,-0.0,0.0,273.6,0.97,279.0,89072.0,False,4,2,101
2005-04-11 03:00:00,14.01,36.9,0.0,-0.0,0.0,272.0,1.03,281.0,89107.0,False,4,3,101
2005-04-11 04:00:00,13.76,37.4,28.0,19.68,25.0,271.0,1.03,279.0,89133.0,False,4,4,101
2005-04-11 05:00:00,14.63,37.8,230.0,358.58,104.0,274.0,0.62,267.0,89160.0,False,4,5,101
2005-04-11 06:00:00,16.78,52.1,450.0,589.73,136.0,279.8,0.28,168.0,89168.0,False,4,6,101
2005-04-11 07:00:00,19.74,29.9,643.0,706.87,160.0,286.6,0.97,109.0,89186.0,False,4,7,101
2005-04-11 08:00:00,21.34,26.95,802.0,807.65,161.0,293.0,2.0,108.0,89133.0,False,4,8,101
2005-04-11 09:00:00,22.61,23.85,909.0,886.66,150.0,298.8,2.41,111.0,89116.0,False,4,9,101
2005-04-11 10:00:00,23.59,21.5,944.0,914.41,152.0,302.4,2.48,112.0,89020.0,False,4,10,101
2005-04-11 11:00:00,24.36,19.85,901.0,890.33,168.0,305.2,2.55,109.0,88941.0,False,4,11,101
2005-04-11 12:00:00,24.77,18.9,805.0,880.31,162.0,308.2,2.62,104.0,88889.0,False,4,12,101
2005-04-11 13:00:00,24.8,18.6,654.0,850.37,149.0,307.4,2.55,96.0,88819.0,False,4,13,101
2005-04-11 14:00:00,24.55,19.15,444.0,695.19,150.0,307.0,2.62,84.0,88819.0,False,4,14,101
2005-04-11 15:00:00,23.71,22.4,213.0,401.38,121.0,303.6,2.69,68.0,88784.0,False,4,15,101
2005-04-11 16:00:00,21.42,30.85,31.0,0.0,31.0,299.4,2.55,51.0,88819.0,False,4,16,101
2005-04-11 17:00:00,18.18,44.9,0.0,-0.0,0.0,295.2,2.34,40.0,88836.0,False,4,17,101
2005-04-11 18:00:00,16.28,52.4,0.0,-0.0,0.0,304.2,1.79,32.0,88932.0,False,4,18,101
2005-04-11 19:00:00,17.61,40.75,0.0,-0.0,0.0,299.8,1.31,11.0,88941.0,False,4,19,101
2005-04-11 20:00:00,17.62,40.65,0.0,-0.0,0.0,298.6,1.17,348.0,88958.0,False,4,20,101
2005-04-11 21:00:00,17.61,40.0,0.0,-0.0,0.0,294.8,1.1,338.0,88967.0,False,4,21,101
2005-04-11 22:00:00,17.29,40.2,0.0,-0.0,0.0,300.6,0.97,327.0,88967.0,False,4,22,101
2005-04-11 23:00:00,16.99,40.4,0.0,-0.0,0.0,297.4,0.9,310.0,88932.0,False,4,23,101
2005-04-12 00:00:00,16.55,41.0,0.0,-0.0,0.0,292.4,0.97,288.0,88889.0,False,4,0,102
2005-04-12 01:00:00,16.03,41.95,0.0,-0.0,0.0,292.4,0.83,272.0,88880.0,False,4,1,102
2005-04-12 02:00:00,15.61,42.75,0.0,-0.0,0.0,292.6,0.69,254.0,88827.0,False,4,2,102
2005-04-12 03:00:00,15.25,43.35,0.0,-0.0,0.0,291.4,0.69,227.0,88845.0,False,4,3,102
2005-04-12 04:00:00,14.89,44.0,13.0,0.0,13.0,288.6,0.83,207.0,88845.0,False,4,4,102
2005-04-12 05:00:00,15.31,44.2,103.0,8.43,100.0,300.4,1.1,203.0,88862.0,False,4,5,102
2005-04-12 06:00:00,16.76,52.25,75.0,0.0,75.0,312.4,1.24,184.0,88862.0,False,4,6,102
2005-04-12 07:00:00,20.05,33.65,435.0,161.52,324.0,319.4,1.86,161.0,88871.0,False,4,7,102
2005-04-12 08:00:00,22.07,28.45,630.0,336.14,362.0,324.2,2.9,161.0,88827.0,False,4,8,102
2005-04-12 09:00:00,23.65,24.5,596.0,181.53,440.0,336.8,3.86,163.0,88766.0,False,4,9,102
2005-04-12 10:00:00,24.75,21.6,593.0,156.47,457.0,340.4,4.21,161.0,88731.0,False,4,10,102
2005-04-12 11:00:00,25.47,19.1,601.0,194.88,440.0,344.0,4.41,162.0,88635.0,False,4,11,102
2005-04-12 12:00:00,25.94,17.25,537.0,193.68,395.0,346.4,4.55,164.0,88565.0,False,4,12,102
2005-04-12 13:00:00,26.03,16.35,555.0,472.72,273.0,347.2,4.62,167.0,88469.0,False,4,13,102
2005-04-12 14:00:00,25.68,17.05,211.0,25.84,200.0,339.0,4.34,169.0,88451.0,False,4,14,102
2005-04-12 15:00:00,24.76,20.1,127.0,43.1,117.0,337.4,3.66,172.0,88425.0,False,4,15,102
2005-04-12 16:00:00,22.67,25.45,29.0,0.0,29.0,325.4,2.9,175.0,88425.0,False,4,16,102
2005-04-12 17:00:00,19.63,32.65,0.0,-0.0,0.0,311.8,2.76,186.0,88460.0,False,4,17,102
2005-04-12 18:00:00,17.24,38.15,0.0,-0.0,0.0,306.2,2.76,198.0,88504.0,False,4,18,102
2005-04-12 19:00:00,15.69,41.4,0.0,-0.0,0.0,305.2,2.69,199.0,88539.0,False,4,19,102
2005-04-12 20:00:00,14.38,44.6,0.0,-0.0,0.0,304.8,2.69,197.0,88521.0,False,4,20,102
2005-04-12 21:00:00,13.53,45.95,0.0,-0.0,0.0,305.4,2.69,195.0,88530.0,False,4,21,102
2005-04-12 22:00:00,13.02,46.5,0.0,-0.0,0.0,309.6,2.76,195.0,88521.0,False,4,22,102
2005-04-12 23:00:00,12.68,47.45,0.0,-0.0,0.0,311.6,2.76,196.0,88495.0,False,4,23,102
2005-04-13 00:00:00,12.34,49.05,0.0,-0.0,0.0,313.0,2.69,193.0,88451.0,False,4,0,103
2005-04-13 01:00:00,11.83,50.75,0.0,-0.0,0.0,306.4,2.69,189.0,88416.0,False,4,1,103
2005-04-13 02:00:00,11.34,52.15,0.0,-0.0,0.0,303.8,2.76,187.0,88381.0,False,4,2,103
2005-04-13 03:00:00,10.83,54.35,0.0,-0.0,0.0,300.0,2.76,186.0,88381.0,False,4,3,103
2005-04-13 04:00:00,10.82,57.45,9.0,0.0,9.0,302.4,2.69,186.0,88373.0,False,4,4,103
2005-04-13 05:00:00,12.94,56.2,31.0,0.0,31.0,302.8,2.41,180.0,88373.0,False,4,5,103
2005-04-13 06:00:00,17.34,36.8,91.0,0.0,91.0,306.8,3.17,172.0,88364.0,False,4,6,103
2005-04-13 07:00:00,20.21,29.4,317.0,34.73,293.0,314.0,4.55,166.0,88311.0,False,4,7,103
2005-04-13 08:00:00,22.34,24.9,724.0,548.17,285.0,323.8,6.0,163.0,88233.0,False,4,8,103
2005-04-13 09:00:00,23.93,21.75,877.0,762.79,219.0,323.8,6.9,165.0,88154.0,False,4,9,103
2005-04-13 10:00:00,25.23,19.4,981.0,1021.53,90.0,321.4,7.45,171.0,88049.0,False,4,10,103
2005-04-13 11:00:00,26.13,17.95,903.0,874.56,178.0,320.0,8.07,178.0,88023.0,False,4,11,103
2005-04-13 12:00:00,25.22,19.05,625.0,347.89,369.0,338.8,7.52,182.0,87918.0,False,4,12,103
2005-04-13 13:00:00,25.56,15.85,663.0,867.81,143.0,330.8,7.79,186.0,87831.0,False,4,13,103
2005-04-13 14:00:00,25.03,15.6,466.0,782.12,131.0,316.6,7.66,190.0,87761.0,False,4,14,103
2005-04-13 15:00:00,23.68,19.05,213.0,366.18,127.0,303.6,6.48,194.0,87761.0,False,4,15,103
2005-04-13 16:00:00,21.51,24.2,34.0,0.0,34.0,299.4,5.1,201.0,87804.0,False,4,16,103
2005-04-13 17:00:00,18.96,30.45,0.0,-0.0,0.0,293.0,4.28,204.0,87883.0,False,4,17,103
2005-04-13 18:00:00,16.92,36.2,0.0,-0.0,0.0,286.4,3.66,203.0,87970.0,False,4,18,103
2005-04-13 19:00:00,15.92,37.45,0.0,-0.0,0.0,281.4,4.0,183.0,88014.0,False,4,19,103
2005-04-13 20:00:00,14.29,42.4,0.0,-0.0,0.0,274.6,3.52,186.0,88040.0,False,4,20,103
2005-04-13 21:00:00,12.59,47.9,0.0,-0.0,0.0,267.2,3.17,196.0,88067.0,False,4,21,103
2005-04-13 22:00:00,11.05,52.75,0.0,-0.0,0.0,261.8,2.97,206.0,88075.0,False,4,22,103
2005-04-13 23:00:00,9.53,57.15,0.0,-0.0,0.0,254.0,2.9,217.0,88084.0,False,4,23,103
2005-04-14 00:00:00,8.18,62.15,0.0,-0.0,0.0,251.0,2.69,227.0,88128.0,False,4,0,104
2005-04-14 01:00:00,6.92,67.25,0.0,-0.0,0.0,250.0,2.41,237.0,88189.0,False,4,1,104
2005-04-14 02:00:00,6.25,69.85,0.0,-0.0,0.0,245.4,2.07,241.0,88233.0,False,4,2,104
2005-04-14 03:00:00,5.9,71.35,0.0,-0.0,0.0,242.8,1.86,238.0,88285.0,False,4,3,104
2005-04-14 04:00:00,6.03,72.0,36.0,24.0,32.0,247.4,1.59,230.0,88364.0,False,4,4,104
2005-04-14 05:00:00,8.03,73.2,249.0,400.2,103.0,251.0,1.45,208.0,88408.0,False,4,5,104
2005-04-14 06:00:00,11.08,47.6,469.0,620.18,131.0,262.4,2.76,206.0,88416.0,False,4,6,104
2005-04-14 07:00:00,12.75,41.3,660.0,725.26,156.0,260.0,3.52,198.0,88346.0,False,4,7,104
2005-04-14 08:00:00,14.56,35.2,805.0,780.76,177.0,268.4,4.9,200.0,88346.0,False,4,8,104
2005-04-14 09:00:00,16.03,29.85,911.0,856.98,169.0,280.0,5.79,200.0,88259.0,False,4,9,104
2005-04-14 10:00:00,17.01,25.9,939.0,866.1,181.0,296.8,6.69,201.0,88207.0,False,4,10,104
2005-04-14 11:00:00,17.41,24.95,895.0,841.59,195.0,288.4,7.45,206.0,88145.0,False,4,11,104
2005-04-14 12:00:00,17.25,26.1,787.0,785.35,207.0,283.6,7.72,210.0,88119.0,False,4,12,104
2005-04-14 13:00:00,16.71,27.25,648.0,789.25,173.0,294.8,7.45,211.0,88145.0,False,4,13,104
2005-04-14 14:00:00,15.56,30.35,420.0,540.61,187.0,289.4,7.38,212.0,88172.0,False,4,14,104
2005-04-14 15:00:00,13.73,37.65,172.0,155.69,135.0,276.0,7.03,215.0,88276.0,False,4,15,104
2005-04-14 16:00:00,11.72,45.9,30.0,0.0,30.0,271.2,5.45,213.0,88338.0,False,4,16,104
2005-04-14 17:00:00,10.23,51.8,0.0,-0.0,0.0,267.4,5.1,210.0,88434.0,False,4,17,104
2005-04-14 18:00:00,9.23,56.3,0.0,-0.0,0.0,268.8,4.69,207.0,88513.0,False,4,18,104
2005-04-14 19:00:00,8.35,63.0,0.0,-0.0,0.0,266.6,3.79,211.0,88565.0,False,4,19,104
2005-04-14 20:00:00,7.58,66.7,0.0,-0.0,0.0,258.0,3.1,213.0,88565.0,False,4,20,104
2005-04-14 21:00:00,6.85,70.75,0.0,-0.0,0.0,255.2,2.55,211.0,88600.0,False,4,21,104
2005-04-14 22:00:00,5.99,75.4,0.0,-0.0,0.0,252.2,2.28,210.0,88556.0,False,4,22,104
2005-04-14 23:00:00,5.07,80.4,0.0,-0.0,0.0,250.6,2.0,207.0,88513.0,False,4,23,104
2005-04-15 00:00:00,4.35,84.0,0.0,-0.0,0.0,252.4,1.93,199.0,88530.0,False,4,0,105
2005-04-15 01:00:00,3.77,86.55,0.0,-0.0,0.0,246.8,1.79,190.0,88495.0,False,4,1,105
2005-04-15 02:00:00,3.15,88.15,0.0,-0.0,0.0,243.8,1.86,184.0,88469.0,False,4,2,105
2005-04-15 03:00:00,2.56,89.95,0.0,-0.0,0.0,241.8,1.93,185.0,88469.0,False,4,3,105
2005-04-15 04:00:00,2.79,89.85,20.0,0.0,20.0,242.0,1.72,191.0,88513.0,False,4,4,105
2005-04-15 05:00:00,6.22,77.0,232.0,297.96,122.0,243.8,1.79,183.0,88521.0,False,4,5,105
2005-04-15 06:00:00,8.91,60.7,428.0,438.93,187.0,250.6,2.14,196.0,88478.0,False,4,6,105
2005-04-15 07:00:00,11.28,46.9,668.0,741.41,150.0,259.0,2.34,231.0,88434.0,False,4,7,105
2005-04-15 08:00:00,12.71,38.95,578.0,229.02,393.0,267.8,2.55,242.0,88381.0,False,4,8,105
2005-04-15 09:00:00,13.8,35.75,156.0,0.0,156.0,272.4,2.62,245.0,88303.0,False,4,9,105
2005-04-15 10:00:00,15.12,32.75,331.0,3.42,328.0,275.6,2.34,248.0,88294.0,False,4,10,105
2005-04-15 11:00:00,16.03,30.9,449.0,46.74,410.0,277.4,2.28,254.0,88276.0,False,4,11,105
2005-04-15 12:00:00,16.51,28.25,560.0,219.93,397.0,296.4,2.55,262.0,88189.0,False,4,12,105
2005-04-15 13:00:00,13.58,44.7,382.0,99.27,322.0,306.4,3.79,266.0,88180.0,False,4,13,105
2005-04-15 14:00:00,12.74,49.95,319.0,186.79,238.0,284.0,3.1,265.0,88241.0,False,4,14,105
2005-04-15 15:00:00,13.7,41.7,152.0,87.34,131.0,283.4,2.07,274.0,88241.0,False,4,15,105
2005-04-15 16:00:00,13.3,42.25,24.0,0.0,24.0,280.4,1.93,280.0,88294.0,False,4,16,105
2005-04-15 17:00:00,12.29,47.15,0.0,-0.0,0.0,295.8,2.14,278.0,88346.0,False,4,17,105
2005-04-15 18:00:00,11.22,54.2,0.0,-0.0,0.0,304.4,2.14,284.0,88425.0,False,4,18,105
2005-04-15 19:00:00,9.68,62.6,0.0,-0.0,0.0,280.8,2.0,269.0,88486.0,False,4,19,105
2005-04-15 20:00:00,8.37,71.85,0.0,-0.0,0.0,271.0,1.72,261.0,88504.0,False,4,20,105
2005-04-15 21:00:00,7.54,75.55,0.0,-0.0,0.0,263.8,1.59,250.0,88530.0,False,4,21,105
2005-04-15 22:00:00,6.52,80.15,0.0,-0.0,0.0,258.6,1.72,248.0,88556.0,False,4,22,105
2005-04-15 23:00:00,5.66,84.05,0.0,-0.0,0.0,257.0,1.79,249.0,88548.0,False,4,23,105
2005-04-16 00:00:00,5.0,86.45,0.0,-0.0,0.0,255.2,1.72,247.0,88548.0,False,4,0,106
2005-04-16 01:00:00,4.47,88.35,0.0,-0.0,0.0,253.4,1.72,242.0,88548.0,False,4,1,106
2005-04-16 02:00:00,3.73,90.75,0.0,-0.0,0.0,252.2,1.86,241.0,88574.0,False,4,2,106
2005-04-16 03:00:00,3.4,91.6,0.0,-0.0,0.0,252.6,1.72,242.0,88635.0,False,4,3,106
2005-04-16 04:00:00,3.77,91.95,35.0,11.38,33.0,262.4,1.52,241.0,88687.0,False,4,4,106
2005-04-16 05:00:00,6.88,85.5,247.0,348.09,117.0,263.6,1.17,236.0,88740.0,False,4,5,106
2005-04-16 06:00:00,10.49,62.0,473.0,602.11,140.0,271.2,1.24,221.0,88740.0,False,4,6,106
2005-04-16 07:00:00,12.24,50.9,672.0,743.23,150.0,274.2,1.45,277.0,88696.0,False,4,7,106
2005-04-16 08:00:00,13.93,40.15,378.0,28.35,355.0,278.8,1.72,287.0,88661.0,False,4,8,106
2005-04-16 09:00:00,15.22,35.05,562.0,131.87,447.0,299.0,1.86,285.0,88626.0,False,4,9,106
2005-04-16 10:00:00,15.81,34.3,833.0,560.76,339.0,315.0,1.93,291.0,88617.0,False,4,10,106
2005-04-16 11:00:00,16.33,33.65,794.0,542.3,340.0,313.2,2.21,297.0,88574.0,False,4,11,106
2005-04-16 12:00:00,16.66,33.7,330.0,12.1,321.0,308.4,2.28,299.0,88574.0,False,4,12,106
2005-04-16 13:00:00,17.04,33.75,490.0,278.42,321.0,293.4,2.34,298.0,88504.0,False,4,13,106
2005-04-16 14:00:00,17.17,33.85,117.0,0.0,117.0,290.4,2.34,294.0,88478.0,False,4,14,106
2005-04-16 15:00:00,16.67,35.0,232.0,452.27,122.0,289.4,2.55,288.0,88469.0,False,4,15,106
2005-04-16 16:00:00,15.74,38.15,38.0,0.0,38.0,289.6,1.93,285.0,88486.0,False,4,16,106
2005-04-16 17:00:00,14.27,48.4,0.0,-0.0,0.0,280.8,0.97,283.0,88530.0,False,4,17,106
2005-04-16 18:00:00,13.92,42.35,0.0,-0.0,0.0,274.6,0.41,223.0,88583.0,False,4,18,106
2005-04-16 19:00:00,11.92,52.75,0.0,-0.0,0.0,271.2,1.24,233.0,88626.0,False,4,19,106
2005-04-16 20:00:00,9.85,60.9,0.0,-0.0,0.0,266.6,1.59,219.0,88609.0,False,4,20,106
2005-04-16 21:00:00,7.91,68.8,0.0,-0.0,0.0,261.6,2.21,221.0,88635.0,False,4,21,106
2005-04-16 22:00:00,6.79,73.65,0.0,-0.0,0.0,259.2,2.48,231.0,88679.0,False,4,22,106
2005-04-16 23:00:00,6.06,78.75,0.0,-0.0,0.0,258.0,2.55,236.0,88687.0,False,4,23,106
2005-04-17 00:00:00,5.38,84.1,0.0,-0.0,0.0,256.8,2.41,238.0,88687.0,False,4,0,107
2005-04-17 01:00:00,4.88,87.7,0.0,-0.0,0.0,259.0,2.41,238.0,88670.0,False,4,1,107
2005-04-17 02:00:00,4.67,90.6,0.0,-0.0,0.0,264.8,2.41,235.0,88714.0,False,4,2,107
2005-04-17 03:00:00,4.6,92.5,0.0,-0.0,0.0,273.6,2.34,232.0,88731.0,False,4,3,107
2005-04-17 04:00:00,4.9,92.1,39.0,16.64,36.0,271.0,2.14,229.0,88775.0,False,4,4,107
2005-04-17 05:00:00,7.96,78.95,132.0,21.18,124.0,282.2,2.0,218.0,88792.0,False,4,5,107
2005-04-17 06:00:00,12.0,56.45,407.0,348.31,213.0,279.8,2.07,201.0,88775.0,False,4,6,107
2005-04-17 07:00:00,15.2,41.55,618.0,548.2,231.0,275.2,2.55,186.0,88731.0,False,4,7,107
2005-04-17 08:00:00,17.75,32.6,777.0,661.79,238.0,288.4,2.83,184.0,88652.0,False,4,8,107
2005-04-17 09:00:00,19.69,26.95,872.0,711.92,249.0,299.0,2.76,195.0,88600.0,False,4,9,107
2005-04-17 10:00:00,21.15,23.6,932.0,819.25,208.0,302.0,3.03,216.0,88565.0,False,4,10,107
2005-04-17 11:00:00,22.19,21.25,466.0,54.77,420.0,307.8,3.79,226.0,88469.0,False,4,11,107
2005-04-17 12:00:00,22.87,20.3,238.0,0.0,238.0,318.4,4.48,230.0,88373.0,False,4,12,107
2005-04-17 13:00:00,22.49,21.25,336.0,49.22,306.0,323.4,5.17,234.0,88311.0,False,4,13,107
2005-04-17 14:00:00,21.37,24.95,169.0,4.56,167.0,338.8,5.52,237.0,88311.0,False,4,14,107
2005-04-17 15:00:00,20.05,30.2,137.0,44.72,126.0,322.2,5.31,238.0,88346.0,False,4,15,107
2005-04-17 16:00:00,18.25,36.6,38.0,0.0,38.0,331.0,4.55,239.0,88390.0,False,4,16,107
2005-04-17 17:00:00,16.62,42.2,0.0,-0.0,0.0,336.6,3.38,232.0,88460.0,False,4,17,107
2005-04-17 18:00:00,15.54,45.85,0.0,-0.0,0.0,335.8,3.03,216.0,88486.0,False,4,18,107
2005-04-17 19:00:00,14.98,46.35,0.0,-0.0,0.0,328.8,3.1,205.0,88486.0,False,4,19,107
2005-04-17 20:00:00,14.26,48.1,0.0,-0.0,0.0,320.8,3.31,197.0,88460.0,False,4,20,107
2005-04-17 21:00:00,13.53,50.45,0.0,-0.0,0.0,312.4,3.45,194.0,88416.0,False,4,21,107
2005-04-17 22:00:00,12.68,54.45,0.0,-0.0,0.0,302.4,3.24,191.0,88390.0,False,4,22,107
2005-04-17 23:00:00,12.0,58.0,0.0,-0.0,0.0,297.2,3.31,187.0,88364.0,False,4,23,107
2005-04-18 00:00:00,11.46,61.0,0.0,-0.0,0.0,294.0,3.38,185.0,88346.0,False,4,0,108
2005-04-18 01:00:00,10.78,65.25,0.0,-0.0,0.0,292.4,3.1,179.0,88311.0,False,4,1,108
2005-04-18 02:00:00,9.98,71.05,0.0,-0.0,0.0,291.4,2.83,170.0,88285.0,False,4,2,108
2005-04-18 03:00:00,9.32,75.8,0.0,-0.0,0.0,289.8,2.76,165.0,88259.0,False,4,3,108
2005-04-18 04:00:00,9.34,76.3,0.0,0.0,0.0,287.4,2.76,165.0,88259.0,False,4,4,108
2005-04-18 05:00:00,11.33,66.35,0.0,0.0,0.0,301.0,3.1,163.0,88259.0,False,4,5,108
2005-04-18 06:00:00,14.15,50.3,0.0,0.0,0.0,292.0,4.69,163.0,88224.0,False,4,6,108
2005-04-18 07:00:00,17.53,37.25,0.0,0.0,0.0,293.2,6.07,168.0,88145.0,False,4,7,108
2005-04-18 08:00:00,19.59,29.65,0.0,0.0,0.0,305.0,7.86,181.0,88058.0,False,4,8,108
2005-04-18 09:00:00,20.84,27.7,0.0,0.0,0.0,318.4,8.21,185.0,87979.0,False,4,9,108
2005-04-18 10:00:00,21.21,28.75,0.0,0.0,0.0,314.2,9.03,195.0,88023.0,False,4,10,108
2005-04-18 11:00:00,20.48,30.0,0.0,0.0,0.0,339.8,9.93,201.0,88023.0,False,4,11,108
2005-04-18 12:00:00,19.54,32.75,0.0,0.0,0.0,331.0,9.59,194.0,87979.0,False,4,12,108
2005-04-18 13:00:00,18.79,34.15,76.0,0.0,76.0,336.0,9.17,190.0,87953.0,False,4,13,108
2005-04-18 14:00:00,16.66,43.8,51.0,0.0,51.0,345.2,8.69,185.0,87935.0,False,4,14,108
2005-04-18 15:00:00,13.42,67.6,40.0,0.0,40.0,321.8,6.21,172.0,87935.0,False,4,15,108
2005-04-18 16:00:00,11.76,77.7,10.0,0.0,10.0,321.2,6.07,168.0,87953.0,False,4,16,108
2005-04-18 17:00:00,11.0,79.75,0.0,-0.0,0.0,315.2,5.52,169.0,87953.0,False,4,17,108
2005-04-18 18:00:00,10.75,80.3,0.0,-0.0,0.0,318.6,5.03,170.0,87962.0,False,4,18,108
2005-04-18 19:00:00,10.92,77.2,0.0,-0.0,0.0,310.2,4.21,173.0,87927.0,False,4,19,108
2005-04-18 20:00:00,10.45,77.7,0.0,-0.0,0.0,288.4,4.21,171.0,87874.0,False,4,20,108
2005-04-18 21:00:00,9.7,79.5,0.0,-0.0,0.0,269.4,4.14,172.0,87822.0,False,4,21,108
2005-04-18 22:00:00,9.09,81.8,0.0,-0.0,0.0,270.2,3.79,177.0,87752.0,False,4,22,108
2005-04-18 23:00:00,8.65,84.1,0.0,-0.0,0.0,278.6,3.31,185.0,87717.0,False,4,23,108
2005-04-19 00:00:00,8.46,84.9,0.0,-0.0,0.0,288.2,2.9,188.0,87708.0,False,4,0,109
2005-04-19 01:00:00,8.33,85.2,0.0,-0.0,0.0,293.2,2.62,197.0,87699.0,False,4,1,109
2005-04-19 02:00:00,8.05,86.05,0.0,-0.0,0.0,290.4,2.9,230.0,87796.0,False,4,2,109
2005-04-19 03:00:00,7.88,87.0,0.0,-0.0,0.0,304.6,2.48,251.0,87935.0,False,4,3,109
2005-04-19 04:00:00,7.53,87.35,57.0,63.45,45.0,285.6,1.72,239.0,88023.0,False,4,4,109
2005-04-19 05:00:00,9.73,74.35,297.0,570.03,77.0,264.0,2.07,221.0,88093.0,False,4,5,109
2005-04-19 06:00:00,11.6,50.65,517.0,756.26,90.0,255.4,4.0,234.0,88102.0,False,4,6,109
2005-04-19 07:00:00,13.11,37.35,713.0,865.4,96.0,260.4,4.41,231.0,88084.0,False,4,7,109
2005-04-19 08:00:00,14.9,31.5,847.0,863.73,138.0,264.4,5.24,228.0,88058.0,False,4,8,109
2005-04-19 09:00:00,16.36,26.95,888.0,741.24,235.0,271.6,5.79,232.0,88058.0,False,4,9,109
2005-04-19 10:00:00,17.38,24.45,903.0,719.77,263.0,277.2,6.0,237.0,88067.0,False,4,10,109
2005-04-19 11:00:00,17.77,23.65,940.0,945.65,141.0,294.8,6.14,241.0,88040.0,False,4,11,109
2005-04-19 12:00:00,18.53,23.15,134.0,0.0,134.0,285.6,6.34,243.0,88040.0,False,4,12,109
2005-04-19 13:00:00,18.51,24.1,669.0,823.43,163.0,294.0,6.34,244.0,88032.0,False,4,13,109
2005-04-19 14:00:00,17.97,25.45,422.0,497.71,201.0,299.0,5.93,245.0,88023.0,False,4,14,109
2005-04-19 15:00:00,17.02,28.0,228.0,377.81,133.0,315.4,5.03,250.0,88058.0,False,4,15,109
2005-04-19 16:00:00,15.68,33.1,39.0,0.0,39.0,280.6,3.72,258.0,88137.0,False,4,16,109
2005-04-19 17:00:00,13.78,40.65,0.0,-0.0,0.0,270.8,2.9,256.0,88241.0,False,4,17,109
2005-04-19 18:00:00,12.16,49.4,0.0,-0.0,0.0,269.2,2.62,240.0,88355.0,False,4,18,109
2005-04-19 19:00:00,10.8,57.7,0.0,-0.0,0.0,265.8,3.03,220.0,88469.0,False,4,19,109
2005-04-19 20:00:00,9.77,64.6,0.0,-0.0,0.0,264.2,3.17,220.0,88530.0,False,4,20,109
2005-04-19 21:00:00,8.66,71.25,0.0,-0.0,0.0,261.6,2.69,225.0,88574.0,False,4,21,109
2005-04-19 22:00:00,7.27,79.15,0.0,-0.0,0.0,256.6,2.14,234.0,88591.0,False,4,22,109
2005-04-19 23:00:00,6.31,83.7,0.0,-0.0,0.0,251.8,1.86,248.0,88583.0,False,4,23,109
2005-04-20 00:00:00,5.67,85.45,0.0,-0.0,0.0,251.2,1.72,244.0,88626.0,False,4,0,110
2005-04-20 01:00:00,4.87,88.3,0.0,-0.0,0.0,250.8,1.79,238.0,88644.0,False,4,1,110
2005-04-20 02:00:00,4.33,90.05,0.0,-0.0,0.0,249.0,1.72,242.0,88661.0,False,4,2,110
2005-04-20 03:00:00,4.03,91.0,0.0,-0.0,0.0,251.2,1.66,254.0,88687.0,False,4,3,110
2005-04-20 04:00:00,4.7,89.95,42.0,10.34,40.0,264.4,1.38,254.0,88775.0,False,4,4,110
2005-04-20 05:00:00,7.72,80.2,240.0,258.99,139.0,273.4,1.1,242.0,88862.0,False,4,5,110
2005-04-20 06:00:00,10.89,58.9,400.0,297.36,231.0,278.4,0.97,218.0,88836.0,False,4,6,110
2005-04-20 07:00:00,13.34,46.6,644.0,597.46,216.0,267.0,1.17,189.0,88827.0,False,4,7,110
2005-04-20 08:00:00,15.32,37.55,818.0,757.31,194.0,270.2,1.86,175.0,88766.0,False,4,8,110
2005-04-20 09:00:00,17.06,31.95,941.0,893.87,151.0,277.0,2.34,176.0,88705.0,False,4,9,110
2005-04-20 10:00:00,18.63,27.6,885.0,664.95,292.0,285.0,2.48,184.0,88644.0,False,4,10,110
2005-04-20 11:00:00,20.0,24.0,675.0,283.22,435.0,287.0,2.48,190.0,88556.0,False,4,11,110
2005-04-20 12:00:00,21.02,21.35,830.0,885.01,163.0,293.2,2.41,195.0,88521.0,False,4,12,110
2005-04-20 13:00:00,21.6,19.75,555.0,423.05,294.0,300.8,2.34,203.0,88443.0,False,4,13,110
2005-04-20 14:00:00,21.72,19.3,510.0,940.49,90.0,301.2,2.48,216.0,88425.0,False,4,14,110
2005-04-20 15:00:00,21.28,20.7,239.0,432.79,129.0,301.4,2.62,232.0,88425.0,False,4,15,110
2005-04-20 16:00:00,19.86,25.85,39.0,0.0,39.0,294.0,2.48,258.0,88469.0,False,4,16,110
2005-04-20 17:00:00,17.33,35.0,0.0,-0.0,0.0,290.4,2.97,275.0,88548.0,False,4,17,110
2005-04-20 18:00:00,15.18,46.6,0.0,-0.0,0.0,286.0,2.62,276.0,88635.0,False,4,18,110
