time_UTC,T2m,RH,GHI,DNI,DHI,IR,WS,WD,SP,in_season,month,hour_of_day,day_of_year
2020-06-06 19:00:00,24.93,30.25,0.0,0.0,0.0,-15.6,3.59,233.0,100420.0,True,6,19,158
2020-06-06 20:00:00,23.37,34.9,0.0,-0.0,0.0,-6.4,2.9,242.0,100420.0,True,6,20,158
2020-06-06 21:00:00,22.52,37.3,0.0,-0.0,0.0,-10.4,2.48,246.0,100480.0,True,6,21,158
2020-06-06 22:00:00,22.06,34.75,0.0,-0.0,0.0,-5.8,2.55,253.0,100500.0,True,6,22,158
2020-06-06 23:00:00,21.11,39.0,0.0,-0.0,0.0,3.6,3.38,231.0,100619.0,True,6,23,158
2020-06-07 00:00:00,20.4,44.05,0.0,-0.0,0.0,2.8,3.38,239.0,100619.0,True,6,0,159
2020-06-07 01:00:00,19.65,48.3,0.0,-0.0,0.0,324.65,2.83,250.0,100549.0,True,6,1,159
2020-06-07 02:00:00,19.12,53.15,0.0,-0.0,0.0,0.75,2.41,256.0,100530.0,True,6,2,159
2020-06-07 03:00:00,18.79,53.9,0.0,-0.0,0.0,-2.0,1.93,256.0,100520.0,True,6,3,159
2020-06-07 04:00:00,18.73,54.1,0.0,-0.0,0.0,-4.2,1.79,256.0,100540.0,True,6,4,159
2020-06-07 05:00:00,18.53,55.8,12.0,21.94,11.0,-2.0,1.72,262.0,100569.0,True,6,5,159
2020-06-07 06:00:00,19.44,52.45,161.0,333.9,82.0,1.35,2.34,266.0,100609.0,True,6,6,159
2020-06-07 07:00:00,20.99,47.45,301.0,301.86,172.0,5.4,2.55,262.0,100659.0,True,6,7,159
2020-06-07 08:00:00,22.95,40.9,523.0,565.43,181.0,4.6,3.1,254.0,100689.0,True,6,8,159
2020-06-07 09:00:00,23.92,38.5,752.0,858.67,102.0,10.0,3.66,250.0,100709.0,True,6,9,159
2020-06-07 10:00:00,24.56,38.5,882.0,875.89,117.0,7.6,3.66,230.0,100709.0,True,6,10,159
2020-06-07 11:00:00,25.32,37.75,943.0,822.27,165.0,8.0,4.0,233.0,100739.0,True,6,11,159
2020-06-07 12:00:00,25.04,37.45,961.0,798.73,186.0,6.0,4.41,233.0,100719.0,True,6,12,159
2020-06-07 13:00:00,25.85,36.3,985.0,961.69,77.0,-0.35,4.76,233.0,100689.0,True,6,13,159
2020-06-07 14:00:00,27.03,32.5,872.0,857.89,126.0,-0.75,5.03,236.0,100679.0,True,6,14,159
2020-06-07 15:00:00,26.47,36.05,725.0,779.7,139.0,-3.2,4.76,254.0,100689.0,True,6,15,159
2020-06-07 16:00:00,25.86,37.65,504.0,518.21,194.0,15.4,3.66,261.0,100649.0,True,6,16,159
2020-06-07 17:00:00,25.06,38.65,359.0,604.82,105.0,-18.0,3.79,243.0,100619.0,True,6,17,159
2020-06-07 18:00:00,24.69,37.1,167.0,428.06,69.0,22.0,3.45,249.0,100629.0,True,6,18,159
2020-06-07 19:00:00,23.63,38.55,0.0,0.0,0.0,-27.2,2.69,250.0,100639.0,True,6,19,159
2020-06-07 20:00:00,22.02,44.25,0.0,-0.0,0.0,-10.8,2.14,251.0,100689.0,True,6,20,159
2020-06-07 21:00:00,20.9,48.1,0.0,-0.0,0.0,-8.2,1.59,262.0,100789.0,True,6,21,159
2020-06-07 22:00:00,19.55,53.4,0.0,-0.0,0.0,-2.8,1.45,283.0,100789.0,True,6,22,159
2020-06-07 23:00:00,18.73,55.05,0.0,-0.0,0.0,-1.4,1.72,291.0,100769.0,True,6,23,159
2020-06-08 00:00:00,18.09,55.35,0.0,-0.0,0.0,0.6,1.86,299.0,100719.0,True,6,0,160
2020-06-08 01:00:00,17.23,56.65,0.0,-0.0,0.0,318.25,1.86,303.0,100709.0,True,6,1,160
2020-06-08 02:00:00,16.64,58.2,0.0,-0.0,0.0,-0.15,1.72,308.0,100699.0,True,6,2,160
2020-06-08 03:00:00,16.54,58.95,0.0,-0.0,0.0,-0.8,1.59,314.0,100719.0,True,6,3,160
2020-06-08 04:00:00,16.14,60.95,0.0,-0.0,0.0,-1.0,1.38,326.0,100759.0,True,6,4,160
2020-06-08 05:00:00,15.77,62.9,15.0,65.28,12.0,-3.2,1.38,334.0,100809.0,True,6,5,160
2020-06-08 06:00:00,17.33,59.2,173.0,409.58,76.0,4.2,1.31,338.0,100859.0,True,6,6,160
2020-06-08 07:00:00,19.1,52.55,370.0,615.23,107.0,0.35,0.55,332.0,100898.0,True,6,7,160
2020-06-08 08:00:00,21.45,42.65,550.0,657.93,152.0,11.8,0.48,177.0,100958.0,True,6,8,160
2020-06-08 09:00:00,22.65,41.6,716.0,709.32,179.0,16.0,1.38,175.0,100968.0,True,6,9,160
2020-06-08 10:00:00,22.81,44.65,852.0,763.57,185.0,-1.6,1.66,191.0,100958.0,True,6,10,160
2020-06-08 11:00:00,23.14,44.75,947.0,816.79,174.0,14.8,1.93,201.0,100968.0,True,6,11,160
2020-06-08 12:00:00,23.89,44.5,975.0,824.18,175.0,-14.4,1.86,193.0,100958.0,True,6,12,160
2020-06-08 13:00:00,24.3,41.8,913.0,726.15,227.0,4.0,1.79,204.0,100938.0,True,6,13,160
2020-06-08 14:00:00,24.98,37.65,759.0,515.91,310.0,6.2,1.86,197.0,100938.0,True,6,14,160
2020-06-08 15:00:00,25.46,34.15,734.0,792.02,138.0,-10.0,1.31,190.0,100918.0,True,6,15,160
2020-06-08 16:00:00,25.27,30.7,525.0,582.31,176.0,-9.8,1.24,172.0,100908.0,True,6,16,160
2020-06-08 17:00:00,24.7,29.4,355.0,562.6,118.0,1.6,1.24,167.0,100888.0,True,6,17,160
2020-06-08 18:00:00,23.79,28.9,160.0,355.93,78.0,-10.4,1.1,142.0,100898.0,True,6,18,160
2020-06-08 19:00:00,22.29,33.2,0.0,0.0,0.0,-2.8,1.93,90.0,100938.0,True,6,19,160
2020-06-08 20:00:00,19.41,50.05,0.0,-0.0,0.0,-3.0,2.41,85.0,101048.0,True,6,20,160
2020-06-08 21:00:00,17.95,61.75,0.0,-0.0,0.0,7.4,2.21,86.0,101188.0,True,6,21,160
2020-06-08 22:00:00,16.97,78.3,0.0,-0.0,0.0,3.4,1.79,75.0,101247.0,True,6,22,160
2020-06-08 23:00:00,16.78,79.75,0.0,-0.0,0.0,-2.4,1.17,86.0,101287.0,True,6,23,160
2020-06-09 00:00:00,16.14,82.65,0.0,-0.0,0.0,18.8,1.31,84.0,101267.0,True,6,0,161
2020-06-09 01:00:00,15.72,85.65,0.0,-0.0,0.0,335.85,0.9,106.0,101277.0,True,6,1,161
2020-06-09 02:00:00,14.93,85.6,0.0,-0.0,0.0,8.0,0.48,120.0,101247.0,True,6,2,161
2020-06-09 03:00:00,15.13,82.25,0.0,-0.0,0.0,-0.6,0.21,12.0,101247.0,True,6,3,161
2020-06-09 04:00:00,15.11,81.3,0.0,-0.0,0.0,1.8,0.76,330.0,101247.0,True,6,4,161
2020-06-09 05:00:00,14.87,82.85,13.0,43.25,11.0,-1.8,0.83,339.0,101247.0,True,6,5,161
2020-06-09 06:00:00,15.73,76.65,150.0,248.96,91.0,-3.0,0.48,8.0,101307.0,True,6,6,161
2020-06-09 07:00:00,16.65,75.85,334.0,425.69,152.0,-1.0,0.55,119.0,101347.0,True,6,7,161
2020-06-09 08:00:00,18.3,67.1,550.0,649.65,157.0,0.35,1.24,137.0,101387.0,True,6,8,161
2020-06-09 09:00:00,18.92,62.7,727.0,740.99,166.0,-0.75,1.52,141.0,101427.0,True,6,9,161
2020-06-09 10:00:00,21.03,53.6,828.0,683.37,231.0,9.4,1.59,165.0,101437.0,True,6,10,161
2020-06-09 11:00:00,21.21,51.25,899.0,676.12,259.0,31.2,1.59,189.0,101447.0,True,6,11,161
2020-06-09 12:00:00,20.26,55.5,952.0,751.8,222.0,-16.2,1.86,199.0,101407.0,True,6,12,161
2020-06-09 13:00:00,20.39,58.25,835.0,522.63,341.0,-4.4,2.21,200.0,101377.0,True,6,13,161
2020-06-09 14:00:00,20.32,59.2,871.0,826.63,151.0,12.4,2.0,192.0,101357.0,True,6,14,161
2020-06-09 15:00:00,21.29,55.6,750.0,842.84,115.0,-1.8,1.86,191.0,101307.0,True,6,15,161
2020-06-09 16:00:00,21.09,54.55,562.0,726.15,126.0,-11.0,1.66,192.0,101297.0,True,6,16,161
2020-06-09 17:00:00,21.11,51.65,360.0,579.87,115.0,-12.0,1.38,204.0,101227.0,True,6,17,161
2020-06-09 18:00:00,20.49,51.5,169.0,414.21,73.0,-13.6,0.97,204.0,101247.0,True,6,18,161
2020-06-09 19:00:00,20.13,51.35,0.0,0.0,0.0,-3.0,0.69,200.0,101247.0,True,6,19,161
2020-06-09 20:00:00,18.65,60.15,0.0,-0.0,0.0,-5.4,0.41,218.0,101277.0,True,6,20,161
2020-06-09 21:00:00,17.41,64.8,0.0,-0.0,0.0,-5.4,0.41,253.0,101357.0,True,6,21,161
2020-06-09 22:00:00,16.85,69.85,0.0,-0.0,0.0,1.4,0.83,236.0,101417.0,True,6,22,161
2020-06-09 23:00:00,16.06,71.75,0.0,-0.0,0.0,-4.4,1.03,244.0,101397.0,True,6,23,161
2020-06-10 00:00:00,15.73,72.3,0.0,-0.0,0.0,-1.6,1.24,253.0,101387.0,True,6,0,162
2020-06-10 01:00:00,15.37,72.05,0.0,-0.0,0.0,313.65,1.38,255.0,101347.0,True,6,1,162
2020-06-10 02:00:00,14.58,75.15,0.0,-0.0,0.0,-1.6,1.31,275.0,101317.0,True,6,2,162
2020-06-10 03:00:00,14.59,73.5,0.0,-0.0,0.0,0.4,1.31,300.0,101247.0,True,6,3,162
2020-06-10 04:00:00,14.67,70.75,0.0,-0.0,0.0,2.0,1.24,317.0,101267.0,True,6,4,162
2020-06-10 05:00:00,14.57,70.6,17.0,86.13,13.0,2.2,1.1,321.0,101247.0,True,6,5,162
2020-06-10 06:00:00,15.99,62.4,166.0,354.34,82.0,-3.0,0.97,319.0,101277.0,True,6,6,162
2020-06-10 07:00:00,17.96,54.5,376.0,636.2,104.0,7.2,0.62,291.0,101297.0,True,6,7,162
2020-06-10 08:00:00,20.94,46.3,561.0,692.67,142.0,4.0,0.69,205.0,101317.0,True,6,8,162
2020-06-10 09:00:00,22.09,45.25,738.0,774.04,152.0,6.6,1.45,183.0,101327.0,True,6,9,162
2020-06-10 10:00:00,22.68,44.3,864.0,786.35,177.0,3.6,2.0,178.0,101377.0,True,6,10,162
2020-06-10 11:00:00,23.53,41.5,902.0,679.18,259.0,3.8,2.34,185.0,101357.0,True,6,11,162
2020-06-10 12:00:00,23.88,39.7,914.0,644.49,288.0,16.2,2.62,193.0,101297.0,True,6,12,162
2020-06-10 13:00:00,24.5,36.3,750.0,347.89,421.0,-2.4,2.97,197.0,101247.0,True,6,13,162
2020-06-10 14:00:00,24.53,36.4,856.0,769.78,185.0,-1.75,3.17,204.0,101188.0,True,6,14,162
2020-06-10 15:00:00,24.74,34.4,749.0,831.27,122.0,-0.2,3.24,211.0,101138.0,True,6,15,162
2020-06-10 16:00:00,24.88,31.75,553.0,676.67,146.0,1.0,3.03,212.0,101088.0,True,6,16,162
2020-06-10 17:00:00,24.37,33.1,359.0,564.06,120.0,-9.8,2.69,213.0,101008.0,True,6,17,162
2020-06-10 18:00:00,24.07,33.6,171.0,424.71,72.0,-5.6,2.28,220.0,100968.0,True,6,18,162
2020-06-10 19:00:00,22.83,36.7,7.0,0.0,7.0,-9.6,1.66,225.0,100968.0,True,6,19,162
2020-06-10 20:00:00,21.0,45.65,0.0,-0.0,0.0,-4.4,1.03,241.0,100978.0,True,6,20,162
2020-06-10 21:00:00,20.0,48.3,0.0,-0.0,0.0,-1.75,1.59,259.0,101028.0,True,6,21,162
2020-06-10 22:00:00,19.05,49.1,0.0,-0.0,0.0,1.35,1.59,262.0,101078.0,True,6,22,162
2020-06-10 23:00:00,18.77,48.65,0.0,-0.0,0.0,2.6,1.72,277.0,101028.0,True,6,23,162
2020-06-11 00:00:00,18.26,49.55,0.0,-0.0,0.0,0.2,1.86,290.0,101008.0,True,6,0,163
2020-06-11 01:00:00,17.75,49.2,0.0,-0.0,0.0,324.85,1.93,300.0,100928.0,True,6,1,163
2020-06-11 02:00:00,17.07,51.95,0.0,-0.0,0.0,-2.2,2.07,300.0,100859.0,True,6,2,163
2020-06-11 03:00:00,16.73,53.8,0.0,-0.0,0.0,-4.6,2.07,306.0,100829.0,True,6,3,163
2020-06-11 04:00:00,15.87,56.5,0.0,-0.0,0.0,-5.0,2.14,306.0,100789.0,True,6,4,163
2020-06-11 05:00:00,15.61,56.9,19.0,128.87,13.0,-3.8,2.14,307.0,100789.0,True,6,5,163
2020-06-11 06:00:00,18.1,50.8,175.0,400.74,80.0,-2.6,1.52,310.0,100789.0,True,6,6,163
2020-06-11 07:00:00,20.23,44.45,365.0,545.07,132.0,4.6,1.24,276.0,100779.0,True,6,7,163
2020-06-11 08:00:00,22.68,39.45,539.0,572.08,193.0,5.0,2.0,234.0,100799.0,True,6,8,163
2020-06-11 09:00:00,23.77,36.15,703.0,623.51,231.0,3.6,2.97,226.0,100759.0,True,6,9,163
2020-06-11 10:00:00,25.3,32.75,822.0,629.53,272.0,2.8,3.52,222.0,100709.0,True,6,10,163
2020-06-11 11:00:00,25.98,28.7,909.0,660.08,284.0,1.4,4.21,225.0,100679.0,True,6,11,163
2020-06-11 12:00:00,26.5,25.75,953.0,708.12,265.0,-1.0,4.76,227.0,100609.0,True,6,12,163
2020-06-11 13:00:00,26.57,26.1,929.0,716.58,251.0,-1.6,5.1,230.0,100540.0,True,6,13,163
2020-06-11 14:00:00,26.79,26.25,820.0,628.21,272.0,-0.35,5.38,233.0,100470.0,True,6,14,163
2020-06-11 15:00:00,26.82,26.05,746.0,772.08,163.0,0.6,5.45,236.0,100400.0,True,6,15,163
2020-06-11 16:00:00,26.66,26.1,555.0,642.34,168.0,0.35,5.31,238.0,100340.0,True,6,16,163
2020-06-11 17:00:00,25.84,27.9,374.0,607.23,116.0,-0.6,4.97,241.0,100330.0,True,6,17,163
2020-06-11 18:00:00,24.53,29.55,180.0,465.07,71.0,-2.0,4.41,244.0,100320.0,True,6,18,163
2020-06-11 19:00:00,22.94,33.2,9.0,0.0,9.0,-4.2,3.52,246.0,100360.0,True,6,19,163
2020-06-11 20:00:00,21.09,40.9,0.0,-0.0,0.0,-3.2,2.76,249.0,100390.0,True,6,20,163
2020-06-11 21:00:00,19.91,44.45,0.0,-0.0,0.0,-1.55,2.28,251.0,100450.0,True,6,21,163
2020-06-11 22:00:00,18.62,48.0,0.0,-0.0,0.0,-0.4,2.07,258.0,100460.0,True,6,22,163
2020-06-11 23:00:00,17.93,51.55,0.0,-0.0,0.0,3.8,2.0,261.0,100460.0,True,6,23,163
2020-06-12 00:00:00,17.57,53.45,0.0,-0.0,0.0,7.6,1.93,263.0,100440.0,True,6,0,164
2020-06-12 01:00:00,16.99,56.5,0.0,-0.0,0.0,318.45,2.0,258.0,100440.0,True,6,1,164
2020-06-12 02:00:00,16.37,59.15,0.0,-0.0,0.0,2.6,2.0,254.0,100430.0,True,6,2,164
2020-06-12 03:00:00,15.91,62.4,0.0,-0.0,0.0,-6.8,1.79,253.0,100440.0,True,6,3,164
2020-06-12 04:00:00,15.55,66.25,0.0,-0.0,0.0,1.0,1.79,255.0,100450.0,True,6,4,164
2020-06-12 05:00:00,15.45,66.9,8.0,0.0,8.0,-0.6,1.66,254.0,100470.0,True,6,5,164
2020-06-12 06:00:00,16.31,64.65,140.0,194.1,94.0,2.8,2.41,247.0,100520.0,True,6,6,164
2020-06-12 07:00:00,17.31,63.6,313.0,334.63,170.0,3.4,3.03,244.0,100549.0,True,6,7,164
2020-06-12 08:00:00,19.74,54.35,566.0,719.41,131.0,7.8,3.59,242.0,100579.0,True,6,8,164
2020-06-12 09:00:00,21.02,47.85,712.0,688.35,191.0,4.2,4.21,241.0,100599.0,True,6,9,164
2020-06-12 10:00:00,23.03,39.5,882.0,847.04,142.0,1.6,4.48,236.0,100579.0,True,6,10,164
2020-06-12 11:00:00,23.16,40.15,948.0,807.86,183.0,1.35,5.24,234.0,100569.0,True,6,11,164
2020-06-12 12:00:00,23.19,41.05,1031.0,980.63,78.0,7.2,5.66,229.0,100540.0,True,6,12,164
2020-06-12 13:00:00,23.5,39.8,963.0,854.65,154.0,-4.2,5.66,232.0,100510.0,True,6,13,164
2020-06-12 14:00:00,22.82,41.85,881.0,846.57,142.0,3.8,5.79,232.0,100510.0,True,6,14,164
2020-06-12 15:00:00,23.14,40.3,751.0,832.12,122.0,7.6,5.66,234.0,100500.0,True,6,15,164
2020-06-12 16:00:00,23.61,37.15,558.0,691.02,141.0,-12.2,5.52,237.0,100520.0,True,6,16,164
2020-06-12 17:00:00,22.83,38.4,375.0,643.21,101.0,-1.0,5.17,240.0,100549.0,True,6,17,164
2020-06-12 18:00:00,22.04,40.35,179.0,475.39,67.0,-3.4,4.55,241.0,100599.0,True,6,18,164
2020-06-12 19:00:00,20.74,42.8,9.0,0.0,9.0,-4.2,3.66,242.0,100669.0,True,6,19,164
2020-06-12 20:00:00,19.33,50.15,0.0,-0.0,0.0,1.8,2.97,245.0,100699.0,True,6,20,164
2020-06-12 21:00:00,18.44,53.4,0.0,-0.0,0.0,-11.8,2.41,242.0,100799.0,True,6,21,164
2020-06-12 22:00:00,17.95,53.5,0.0,-0.0,0.0,-6.6,1.86,247.0,100849.0,True,6,22,164
2020-06-12 23:00:00,17.63,56.35,0.0,-0.0,0.0,-1.6,1.59,249.0,100868.0,True,6,23,164
2020-06-13 00:00:00,17.0,59.6,0.0,-0.0,0.0,-3.2,1.45,271.0,100888.0,True,6,0,165
2020-06-13 01:00:00,15.96,63.15,0.0,-0.0,0.0,304.2,1.86,282.0,100878.0,True,6,1,165
2020-06-13 02:00:00,14.82,67.15,0.0,-0.0,0.0,-5.6,2.07,295.0,100878.0,True,6,2,165
2020-06-13 03:00:00,14.44,66.95,0.0,-0.0,0.0,-3.6,1.93,310.0,100928.0,True,6,3,165
2020-06-13 04:00:00,14.01,66.25,0.0,-0.0,0.0,-2.4,1.72,318.0,100988.0,True,6,4,165
2020-06-13 05:00:00,13.63,66.7,18.0,128.91,12.0,-4.6,1.38,326.0,101038.0,True,6,5,165
2020-06-13 06:00:00,14.77,62.15,174.0,401.11,79.0,0.8,1.03,335.0,101108.0,True,6,6,165
2020-06-13 07:00:00,16.82,51.1,362.0,540.81,131.0,6.8,0.34,339.0,101197.0,True,6,7,165
2020-06-13 08:00:00,19.54,39.55,535.0,572.41,189.0,6.8,0.55,185.0,101237.0,True,6,8,165
2020-06-13 09:00:00,20.97,36.05,695.0,613.17,231.0,7.8,1.17,180.0,101307.0,True,6,9,165
2020-06-13 10:00:00,22.17,33.05,794.0,568.93,297.0,9.6,1.93,187.0,101357.0,True,6,10,165
2020-06-13 11:00:00,23.21,32.0,851.0,535.37,344.0,0.0,2.28,190.0,101377.0,True,6,11,165
2020-06-13 12:00:00,23.93,31.5,948.0,711.9,256.0,2.0,2.69,195.0,101367.0,True,6,12,165
2020-06-13 13:00:00,24.13,32.25,845.0,523.77,349.0,3.0,3.1,197.0,101347.0,True,6,13,165
2020-06-13 14:00:00,24.2,32.1,803.0,594.15,284.0,1.2,3.38,199.0,101337.0,True,6,14,165
2020-06-13 15:00:00,24.01,32.25,731.0,730.84,178.0,-0.35,3.45,204.0,101297.0,True,6,15,165
2020-06-13 16:00:00,23.97,32.2,537.0,584.06,184.0,-1.2,3.17,210.0,101297.0,True,6,16,165
2020-06-13 17:00:00,23.6,33.4,377.0,629.9,108.0,-2.0,2.76,213.0,101257.0,True,6,17,165
2020-06-13 18:00:00,23.0,33.65,176.0,426.6,75.0,-2.2,2.28,214.0,101257.0,True,6,18,165
2020-06-13 19:00:00,22.08,33.5,7.0,0.0,7.0,-3.0,1.59,210.0,101267.0,True,6,19,165
2020-06-13 20:00:00,20.67,36.0,0.0,-0.0,0.0,-4.4,0.83,212.0,101287.0,True,6,20,165
2020-06-13 21:00:00,19.28,40.3,0.0,-0.0,0.0,-2.8,0.55,247.0,101357.0,True,6,21,165
2020-06-13 22:00:00,18.64,41.7,0.0,-0.0,0.0,-1.6,0.28,342.0,101437.0,True,6,22,165
2020-06-13 23:00:00,18.13,42.5,0.0,-0.0,0.0,4.6,0.69,315.0,101437.0,True,6,23,165
2020-06-14 00:00:00,17.48,44.5,0.0,-0.0,0.0,16.0,0.97,306.0,101407.0,True,6,0,166
2020-06-14 01:00:00,17.0,44.1,0.0,-0.0,0.0,322.85,1.17,302.0,101397.0,True,6,1,166
2020-06-14 02:00:00,15.86,47.6,0.0,-0.0,0.0,-16.8,1.45,298.0,101377.0,True,6,2,166
2020-06-14 03:00:00,15.71,46.05,0.0,-0.0,0.0,-0.6,1.59,302.0,101367.0,True,6,3,166
2020-06-14 04:00:00,15.28,45.6,0.0,-0.0,0.0,-7.4,1.59,310.0,101357.0,True,6,4,166
2020-06-14 05:00:00,15.23,42.95,8.0,0.0,8.0,3.35,1.59,308.0,101367.0,True,6,5,166
2020-06-14 06:00:00,16.87,38.2,138.0,177.5,96.0,-0.6,1.31,306.0,101437.0,True,6,6,166
2020-06-14 07:00:00,19.05,36.85,355.0,515.37,135.0,17.6,1.17,276.0,101477.0,True,6,7,166
2020-06-14 08:00:00,21.79,35.65,591.0,815.95,98.0,-8.6,1.31,236.0,101536.0,True,6,8,166
2020-06-14 09:00:00,23.21,32.7,772.0,892.24,97.0,7.4,1.59,215.0,101556.0,True,6,9,166
2020-06-14 10:00:00,24.59,32.15,891.0,858.66,141.0,5.6,2.21,202.0,101636.0,True,6,10,166
2020-06-14 11:00:00,25.86,29.2,979.0,882.76,143.0,5.4,2.62,208.0,101636.0,True,6,11,166
2020-06-14 12:00:00,26.52,28.65,1042.0,993.59,76.0,4.8,2.76,209.0,101596.0,True,6,12,166
2020-06-14 13:00:00,26.91,29.0,995.0,933.13,111.0,3.2,2.83,207.0,101536.0,True,6,13,166
2020-06-14 14:00:00,27.01,28.9,910.0,923.26,103.0,2.0,2.9,207.0,101497.0,True,6,14,166
2020-06-14 15:00:00,26.84,30.9,744.0,784.26,150.0,1.0,3.03,211.0,101457.0,True,6,15,166
2020-06-14 16:00:00,26.62,32.4,570.0,717.03,136.0,-0.35,2.97,215.0,101467.0,True,6,16,166
2020-06-14 17:00:00,25.83,33.2,380.0,649.43,102.0,-2.4,2.62,218.0,101407.0,True,6,17,166
2020-06-14 18:00:00,25.31,33.7,182.0,470.86,70.0,-3.8,2.07,219.0,101437.0,True,6,18,166
2020-06-14 19:00:00,24.27,35.0,10.0,0.0,10.0,-4.6,1.52,225.0,101447.0,True,6,19,166
2020-06-14 20:00:00,22.57,39.15,0.0,-0.0,0.0,-5.8,0.9,251.0,101487.0,True,6,20,166
2020-06-14 21:00:00,21.58,40.05,0.0,-0.0,0.0,-3.6,1.1,291.0,101516.0,True,6,21,166
2020-06-14 22:00:00,20.57,40.6,0.0,-0.0,0.0,-2.35,1.66,322.0,101606.0,True,6,22,166
2020-06-14 23:00:00,19.2,42.25,0.0,-0.0,0.0,-1.6,1.72,324.0,101606.0,True,6,23,166
2020-06-15 00:00:00,18.59,42.55,0.0,-0.0,0.0,-1.15,1.72,318.0,101616.0,True,6,0,167
2020-06-15 01:00:00,17.96,41.95,0.0,-0.0,0.0,312.05,1.72,313.0,101596.0,True,6,1,167
2020-06-15 02:00:00,16.86,43.8,0.0,-0.0,0.0,-2.0,1.72,312.0,101596.0,True,6,2,167
2020-06-15 03:00:00,16.32,44.8,0.0,-0.0,0.0,-2.6,1.72,314.0,101586.0,True,6,3,167
2020-06-15 04:00:00,15.86,45.25,0.0,-0.0,0.0,-2.6,1.66,319.0,101606.0,True,6,4,167
2020-06-15 05:00:00,15.59,45.95,19.0,129.86,13.0,-2.35,1.52,323.0,101616.0,True,6,5,167
2020-06-15 06:00:00,17.67,43.15,185.0,495.06,68.0,-0.35,1.52,327.0,101686.0,True,6,6,167
2020-06-15 07:00:00,20.47,37.1,376.0,616.57,113.0,5.8,0.97,324.0,101726.0,True,6,7,167
2020-06-15 08:00:00,23.61,31.8,553.0,637.53,168.0,8.8,0.41,217.0,101746.0,True,6,8,167
2020-06-15 09:00:00,24.81,31.4,715.0,670.39,208.0,7.8,1.24,181.0,101776.0,True,6,9,167
2020-06-15 10:00:00,26.17,29.1,808.0,598.87,285.0,6.2,1.93,178.0,101826.0,True,6,10,167
2020-06-15 11:00:00,27.01,28.65,866.0,564.93,331.0,5.6,2.34,189.0,101816.0,True,6,11,167
2020-06-15 12:00:00,27.36,28.75,981.0,790.83,212.0,4.6,2.76,195.0,101756.0,True,6,12,167
2020-06-15 13:00:00,28.03,27.95,915.0,682.71,268.0,2.8,2.97,200.0,101716.0,True,6,13,167
2020-06-15 14:00:00,28.37,27.9,857.0,732.91,216.0,1.55,3.03,206.0,101636.0,True,6,14,167
2020-06-15 15:00:00,28.12,28.45,688.0,580.4,248.0,0.0,3.03,211.0,101596.0,True,6,15,167
2020-06-15 16:00:00,28.26,29.15,540.0,579.09,189.0,-1.15,3.03,218.0,101536.0,True,6,16,167
2020-06-15 17:00:00,27.73,30.65,372.0,582.7,122.0,-2.35,2.9,223.0,101467.0,True,6,17,167
2020-06-15 18:00:00,27.08,31.95,178.0,418.58,78.0,-4.0,2.41,227.0,101447.0,True,6,18,167
2020-06-15 19:00:00,26.09,31.35,10.0,0.0,10.0,-3.0,1.79,235.0,101437.0,True,6,19,167
2020-06-15 20:00:00,23.79,36.85,0.0,-0.0,0.0,-5.6,1.24,259.0,101457.0,True,6,20,167
2020-06-15 21:00:00,22.48,37.45,0.0,-0.0,0.0,-3.4,1.52,282.0,101477.0,True,6,21,167
2020-06-15 22:00:00,21.68,36.85,0.0,-0.0,0.0,2.8,1.45,325.0,101487.0,True,6,22,167
2020-06-15 23:00:00,20.67,38.35,0.0,-0.0,0.0,-3.0,1.59,331.0,101467.0,True,6,23,167
2020-06-16 00:00:00,19.28,40.55,0.0,-0.0,0.0,0.8,1.24,331.0,101427.0,True,6,0,168
2020-06-16 01:00:00,18.51,41.75,0.0,-0.0,0.0,322.45,1.38,322.0,101377.0,True,6,1,168
2020-06-16 02:00:00,18.07,42.35,0.0,-0.0,0.0,-1.35,1.38,320.0,101357.0,True,6,2,168
2020-06-16 03:00:00,18.42,42.05,0.0,-0.0,0.0,10.0,1.38,321.0,101337.0,True,6,3,168
2020-06-16 04:00:00,17.97,43.45,0.0,-0.0,0.0,-2.15,1.45,321.0,101347.0,True,6,4,168
2020-06-16 05:00:00,18.6,41.7,7.0,0.0,7.0,28.6,1.24,325.0,101327.0,True,6,5,168
2020-06-16 06:00:00,18.84,43.5,64.0,4.24,63.0,9.0,1.17,323.0,101367.0,True,6,6,168
2020-06-16 07:00:00,20.42,41.7,286.0,244.04,182.0,-13.6,1.38,307.0,101417.0,True,6,7,168
2020-06-16 08:00:00,23.65,32.15,570.0,750.58,117.0,-20.6,0.9,301.0,101447.0,True,6,8,168
2020-06-16 09:00:00,25.64,28.6,731.0,765.89,152.0,2.35,0.34,211.0,101417.0,True,6,9,168
2020-06-16 10:00:00,27.62,26.5,796.0,601.29,271.0,5.6,0.97,165.0,101437.0,True,6,10,168
2020-06-16 11:00:00,27.84,27.25,927.0,756.08,211.0,7.6,1.66,176.0,101407.0,True,6,11,168
2020-06-16 12:00:00,28.15,26.6,1015.0,938.79,102.0,2.8,2.34,188.0,101407.0,True,6,12,168
2020-06-16 13:00:00,28.35,27.95,959.0,848.1,155.0,1.35,2.97,204.0,101367.0,True,6,13,168
2020-06-16 14:00:00,28.39,28.75,892.0,887.91,115.0,-0.6,2.97,212.0,101327.0,True,6,14,168
